VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration
2,2017-03-10 14:53:22,2017-03-10 15:04:45,1,3.82942,1,N,262,162,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,11.383333333333333
2,2017-03-10 14:53:22,2017-03-10 15:28:29,1,31.03761,1,N,132,208,1,53.0,0.0,0.5,11.87,5.54,0.3,71.21,35.11666666666667
1,2017-03-10 14:53:23,2017-03-10 14:58:17,1,1.1263,1,N,151,238,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.9
1,2017-03-10 14:53:23,2017-03-10 14:57:03,1,0.9654,1,N,48,163,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.6666666666666665
1,2017-03-10 14:53:23,2017-03-10 15:03:46,1,2.0917,1,N,161,186,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.383333333333333
2,2017-03-10 14:53:23,2017-03-10 15:01:22,1,1.9951599999999998,1,N,170,234,1,7.0,0.0,0.5,1.17,0.0,0.3,8.97,7.983333333333333
2,2017-03-10 14:53:23,2017-03-10 15:02:20,1,1.89862,1,N,237,236,1,8.0,0.0,0.5,1.14,0.0,0.3,9.94,8.95
2,2017-03-10 14:53:23,2017-03-10 15:01:50,2,2.13997,1,N,237,140,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,8.450000000000001
1,2017-03-10 14:53:24,2017-03-10 15:06:52,1,3.3789,1,N,48,68,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,13.466666666666667
2,2017-03-10 14:53:24,2017-03-10 14:57:15,4,0.70796,1,N,140,140,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.850000000000001
2,2017-03-10 14:53:24,2017-03-10 15:02:15,1,2.2526,1,N,234,161,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,8.85
2,2017-03-10 14:53:24,2017-03-10 15:23:23,5,6.19465,1,N,142,75,1,20.0,0.0,0.5,6.24,0.0,0.3,27.04,29.98333333333333
1,2017-03-10 14:53:25,2017-03-10 15:09:30,1,2.4135,1,N,163,100,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3,16.083333333333336
1,2017-03-10 14:53:25,2017-03-10 15:01:15,1,1.4481,1,N,48,161,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.833333333333334
2,2017-03-10 14:53:25,2017-03-10 14:57:46,1,0.98149,1,N,79,107,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.35
2,2017-03-10 14:53:25,2017-03-10 14:57:06,1,0.93322,1,N,161,162,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,3.683333333333333
2,2017-03-10 14:53:26,2017-03-10 14:55:18,1,0.6757799999999999,1,N,236,236,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1.8666666666666667
2,2017-03-10 14:53:26,2017-03-10 14:59:27,2,1.57682,1,N,246,158,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.0166666666666675
2,2017-03-10 14:53:26,2017-03-10 14:58:09,3,1.30329,1,N,263,141,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.716666666666667
2,2017-03-10 14:53:26,2017-03-10 14:59:28,4,1.59291,1,N,170,234,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84,6.033333333333332
1,2017-03-10 14:53:27,2017-03-10 14:56:55,1,1.1263,1,N,164,170,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.466666666666667
1,2017-03-10 14:53:27,2017-03-10 14:59:56,1,1.7699,1,N,234,249,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.4833333333333325
2,2017-03-10 14:53:27,2017-03-10 15:20:34,1,5.66368,1,N,114,141,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16,27.11666666666667
2,2017-03-10 14:53:27,2017-03-10 15:04:49,1,2.31696,1,N,237,236,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,11.366666666666667
1,2017-03-10 14:53:28,2017-03-10 15:08:24,1,4.0225,1,N,237,230,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,14.933333333333335
1,2017-03-10 14:53:28,2017-03-10 15:09:53,1,10.1367,1,N,151,243,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,16.416666666666668
2,2017-03-10 14:53:28,2017-03-10 14:59:13,1,0.59533,1,N,161,161,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,5.75
2,2017-03-10 14:53:28,2017-03-10 15:28:51,1,24.71424,1,N,138,87,1,44.0,0.0,0.5,12.58,5.54,0.3,62.92,35.38333333333333
1,2017-03-10 14:53:29,2017-03-10 15:01:37,1,1.7699,1,N,170,234,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,8.133333333333335
1,2017-03-10 14:53:29,2017-03-10 15:02:15,1,0.8045,1,N,100,246,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.766666666666667
2,2017-03-10 14:53:29,2017-03-10 15:03:52,1,2.68703,1,N,170,90,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,10.383333333333333
2,2017-03-10 14:53:29,2017-03-10 15:07:12,1,3.6846099999999997,1,N,75,140,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38,13.716666666666667
2,2017-03-10 14:53:29,2017-03-10 14:59:08,1,1.4641899999999999,1,N,249,79,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.65
2,2017-03-10 14:53:30,2017-03-10 15:16:51,1,5.71195,1,N,151,162,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36,23.35
2,2017-03-10 14:53:30,2017-03-10 15:01:18,6,0.9654,1,N,234,186,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.800000000000002
1,2017-03-10 14:53:31,2017-03-10 15:10:55,2,3.8616,1,N,140,142,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8,17.4
1,2017-03-10 14:53:31,2017-03-10 15:11:41,1,4.3443000000000005,1,N,262,151,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15,18.166666666666668
2,2017-03-10 14:53:31,2017-03-10 15:00:53,1,2.83184,1,N,74,263,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38,7.366666666666666
2,2017-03-10 14:53:31,2017-03-10 15:12:34,4,3.08928,1,N,41,236,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,19.05
1,2017-03-10 14:53:32,2017-03-10 15:13:20,4,4.6661,1,N,239,170,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,19.8
1,2017-03-10 14:53:32,2017-03-10 15:03:04,2,2.2526,1,N,158,234,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,9.533333333333333
2,2017-03-10 14:53:32,2017-03-10 15:07:03,1,2.39741,1,N,100,246,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,13.516666666666667
1,2017-03-10 14:53:33,2017-03-10 15:02:31,1,1.609,1,N,230,48,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,8.966666666666667
2,2017-03-10 14:53:33,2017-03-10 15:08:33,2,3.4754400000000003,1,N,246,163,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,15.0
2,2017-03-10 14:53:33,2017-03-10 15:15:51,5,5.1488000000000005,1,N,161,74,1,15.5,0.0,0.5,0.0,0.0,0.3,16.3,22.3
2,2017-03-10 14:53:34,2017-03-10 15:00:31,1,1.59291,1,N,144,79,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.95
2,2017-03-10 14:53:34,2017-03-10 15:12:48,5,4.1512199999999995,1,N,113,161,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88,19.233333333333334
1,2017-03-10 14:53:35,2017-03-10 15:15:25,1,3.0571,1,N,158,230,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,21.83333333333333
1,2017-03-10 14:53:35,2017-03-10 15:07:01,1,2.4135,1,N,100,163,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,13.433333333333335
1,2017-03-10 14:53:35,2017-03-10 15:00:24,1,1.1263,1,N,229,161,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.816666666666666
1,2017-03-10 14:53:35,2017-03-10 14:59:09,1,0.9654,1,N,170,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,5.566666666666666
2,2017-03-10 14:53:35,2017-03-10 15:08:05,1,1.68945,1,N,186,170,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39,14.5
1,2017-03-10 14:53:36,2017-03-10 15:13:45,3,2.8962,1,N,163,186,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55,20.15
2,2017-03-10 14:53:36,2017-03-10 14:58:18,1,1.1745700000000001,1,N,170,170,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.7
2,2017-03-10 14:53:36,2017-03-10 15:09:18,1,3.218,1,N,237,100,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,15.7
2,2017-03-10 14:53:36,2017-03-10 14:59:42,5,1.36765,1,N,262,236,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,6.1
2,2017-03-10 14:53:36,2017-03-10 14:56:11,6,0.77232,1,N,162,141,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,2.583333333333333
2,2017-03-10 14:53:36,2017-03-10 14:58:02,1,1.01367,1,N,151,238,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.433333333333334
2,2017-03-10 14:53:36,2017-03-10 15:34:50,1,18.00471,1,N,138,161,1,38.5,0.0,0.5,5.0,5.54,0.3,49.84,41.23333333333333
1,2017-03-10 14:53:37,2017-03-10 15:02:29,1,1.2872,1,N,186,48,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.866666666666667
1,2017-03-10 14:53:37,2017-03-10 15:00:12,2,1.4481,1,N,141,229,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45,6.583333333333332
2,2017-03-10 14:53:37,2017-03-10 15:02:07,1,1.1745700000000001,1,N,75,43,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,8.500000000000002
2,2017-03-10 14:53:37,2017-03-10 15:07:34,1,2.78357,1,N,234,125,1,10.0,0.0,0.5,1.62,0.0,0.3,12.42,13.95
2,2017-03-10 14:53:37,2017-03-10 15:34:16,1,11.05383,1,N,13,238,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,40.65
1,2017-03-10 14:53:38,2017-03-10 15:04:11,1,3.0571,1,N,162,236,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,10.55
1,2017-03-10 14:53:38,2017-03-10 15:06:00,1,2.0917,1,N,238,75,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,12.366666666666667
2,2017-03-10 14:53:38,2017-03-10 15:08:16,1,2.3491400000000002,1,N,48,164,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,14.633333333333333
2,2017-03-10 14:53:38,2017-03-10 15:27:32,1,8.57597,1,N,232,181,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,33.90000000000001
2,2017-03-10 14:53:38,2017-03-10 15:05:38,1,2.33305,1,N,107,114,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,12.0
1,2017-03-10 14:53:39,2017-03-10 15:28:49,2,8.045,1,N,238,234,1,25.0,0.0,0.5,1.0,0.0,0.3,26.8,35.166666666666664
2,2017-03-10 14:53:39,2017-03-10 15:17:20,6,15.639479999999999,1,N,138,140,2,29.5,0.0,0.5,0.0,5.54,0.3,35.84,23.68333333333333
2,2017-03-10 14:53:39,2017-03-10 14:57:34,2,1.15848,1,N,236,262,1,5.0,0.0,0.5,1.74,0.0,0.3,7.54,3.916666666666667
1,2017-03-10 14:53:40,2017-03-10 15:13:12,2,3.218,1,N,186,107,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,19.53333333333333
1,2017-03-10 14:53:40,2017-03-10 15:19:59,1,7.2405,1,N,100,261,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0,26.316666666666666
2,2017-03-10 14:53:40,2017-03-10 15:01:30,1,1.609,1,N,43,43,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,7.833333333333334
2,2017-03-10 14:53:40,2017-03-10 15:05:05,1,1.43201,1,N,263,237,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,11.416666666666664
2,2017-03-10 14:53:40,2017-03-10 15:00:19,2,1.35156,1,N,262,141,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,6.65
2,2017-03-10 14:53:40,2017-03-10 15:02:30,1,2.30087,1,N,211,107,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,8.833333333333334
2,2017-03-10 14:53:40,2017-03-10 15:08:07,2,3.78115,1,N,230,158,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,14.45
1,2017-03-10 14:53:41,2017-03-10 15:01:51,1,1.9308,1,N,113,79,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.166666666666668
1,2017-03-10 14:53:41,2017-03-10 15:00:47,1,1.609,1,N,263,141,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,7.1
1,2017-03-10 14:53:41,2017-03-10 15:07:24,1,9.0104,1,N,261,170,1,18.0,0.0,0.5,3.28,0.0,0.3,22.08,13.716666666666667
1,2017-03-10 14:53:41,2017-03-10 15:10:28,2,4.3443000000000005,1,N,164,231,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55,16.783333333333335
2,2017-03-10 14:53:41,2017-03-10 15:04:50,1,2.51004,1,N,233,234,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,11.15
2,2017-03-10 14:53:41,2017-03-10 15:41:12,1,32.163909999999994,2,N,132,140,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,47.51666666666666
2,2017-03-10 14:53:41,2017-03-10 15:04:04,2,2.60658,1,N,231,249,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8,10.383333333333333
2,2017-03-10 14:53:41,2017-03-10 15:05:14,1,2.1238799999999998,1,N,186,137,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.55
2,2017-03-10 14:53:41,2017-03-10 15:04:52,1,2.01125,1,N,230,164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,11.183333333333335
1,2017-03-10 14:53:42,2017-03-10 15:26:40,2,20.4343,1,N,138,114,1,38.0,0.0,0.5,8.0,5.54,0.3,52.34,32.96666666666667
1,2017-03-10 14:53:42,2017-03-10 15:10:36,1,2.4135,1,N,186,48,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,16.900000000000002
2,2017-03-10 14:53:42,2017-03-10 15:05:43,5,3.18582,1,N,161,113,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,12.016666666666667
1,2017-03-10 14:53:43,2017-03-10 15:31:39,1,22.6869,1,N,13,93,1,41.5,0.0,0.5,8.45,0.0,0.3,50.75,37.93333333333333
1,2017-03-10 14:53:43,2017-03-10 15:12:40,4,4.0225,1,N,87,107,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15,18.95
2,2017-03-10 14:53:43,2017-03-10 15:24:41,1,8.76905,1,N,87,48,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,30.96666666666667
2,2017-03-10 14:53:43,2017-03-10 15:11:26,2,4.65001,1,N,48,236,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76,17.716666666666665
2,2017-03-10 14:53:43,2017-03-10 15:11:47,1,4.32821,1,N,211,230,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,18.066666666666666
1,2017-03-10 14:53:44,2017-03-10 15:02:37,1,2.5744,1,N,43,161,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,8.883333333333333
1,2017-03-10 14:53:44,2017-03-10 15:09:08,1,2.2526,1,N,161,48,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0,15.400000000000002
1,2017-03-10 14:53:44,2017-03-10 15:02:58,1,2.5744,1,N,144,158,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3,9.233333333333333
2,2017-03-10 14:53:44,2017-03-10 15:06:17,2,3.0731900000000003,1,N,142,75,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,12.55
2,2017-03-10 14:53:44,2017-03-10 14:56:10,1,0.5631499999999999,1,N,237,236,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.433333333333333
2,2017-03-10 14:53:44,2017-03-10 15:17:37,1,4.6661,1,N,164,43,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16,23.88333333333333
2,2017-03-10 14:53:44,2017-03-10 14:56:38,1,0.83668,1,N,239,143,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76,2.9
1,2017-03-10 14:53:45,2017-03-10 14:58:47,1,1.1263,1,N,237,237,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85,5.033333333333333
1,2017-03-10 14:53:45,2017-03-10 14:59:01,1,0.8045,1,N,186,100,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,5.266666666666667
1,2017-03-10 14:53:45,2017-03-10 14:55:27,1,0.4827,1,N,237,237,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1.7
2,2017-03-10 14:53:45,2017-03-10 15:03:14,1,1.5124600000000001,1,N,90,100,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,9.483333333333333
1,2017-03-10 14:53:46,2017-03-10 15:05:38,1,2.7353,1,N,161,236,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,11.866666666666667
1,2017-03-10 14:53:46,2017-03-10 15:08:50,1,3.218,1,N,230,249,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,15.066666666666665
1,2017-03-10 14:53:46,2017-03-10 15:04:06,1,1.9308,1,N,161,142,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.333333333333334
2,2017-03-10 14:53:46,2017-03-10 15:04:51,1,1.81817,1,N,43,237,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.083333333333336
2,2017-03-10 14:53:46,2017-03-10 15:16:40,1,5.0522599999999995,1,N,164,43,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,22.9
2,2017-03-10 14:53:46,2017-03-10 15:07:44,1,3.74897,1,N,142,90,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,13.966666666666667
2,2017-03-10 14:53:47,2017-03-10 15:34:18,1,25.679640000000006,2,N,132,162,1,52.0,0.0,0.5,8.0,5.54,0.3,66.34,40.516666666666666
2,2017-03-10 14:53:47,2017-03-10 15:02:13,1,1.65727,1,N,234,164,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14,8.433333333333334
2,2017-03-10 14:53:47,2017-03-10 15:02:03,2,1.15848,1,N,48,161,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.266666666666667
1,2017-03-10 14:53:48,2017-03-10 14:55:15,1,0.4827,1,N,237,163,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1.45
1,2017-03-10 14:53:48,2017-03-10 15:10:15,1,2.7353,1,N,186,161,1,11.5,0.0,0.5,5.0,0.0,0.3,17.3,16.450000000000006
1,2017-03-10 14:53:48,2017-03-10 15:07:11,1,2.4135,1,N,43,100,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,13.383333333333333
1,2017-03-10 14:53:48,2017-03-10 15:03:22,1,1.7699,1,N,161,164,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,9.566666666666666
2,2017-03-10 14:53:48,2017-03-10 15:08:07,6,3.0731900000000003,1,N,230,43,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,14.316666666666665
2,2017-03-10 14:53:48,2017-03-10 14:57:16,1,1.1263,1,N,237,237,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.466666666666667
2,2017-03-10 14:53:48,2017-03-10 14:55:57,2,0.6436000000000001,1,N,263,263,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.15
1,2017-03-10 14:53:49,2017-03-10 15:09:46,1,2.7353,1,N,263,238,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,15.95
1,2017-03-10 14:53:49,2017-03-10 14:59:48,1,2.7353,1,N,50,239,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,5.9833333333333325
1,2017-03-10 14:53:49,2017-03-10 15:11:15,1,11.5848,1,N,13,161,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,17.433333333333334
1,2017-03-10 14:53:49,2017-03-10 15:09:14,2,1.9308,1,N,186,230,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,15.416666666666668
1,2017-03-10 14:53:49,2017-03-10 15:16:29,1,7.2405,1,N,45,181,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55,22.66666666666667
2,2017-03-10 14:53:49,2017-03-10 15:03:40,6,3.0571,1,N,68,125,1,9.0,0.0,0.5,0.0,0.0,0.3,9.8,9.85
2,2017-03-10 14:53:49,2017-03-10 15:13:09,1,15.237229999999998,1,N,137,138,1,27.5,0.0,0.5,8.46,5.54,0.3,42.3,19.33333333333333
1,2017-03-10 14:53:50,2017-03-10 15:19:27,1,10.4585,1,N,229,42,1,23.0,0.0,0.5,0.0,0.0,0.3,23.8,25.61666666666667
1,2017-03-10 14:53:50,2017-03-10 15:17:04,1,3.218,1,N,161,186,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,23.23333333333333
1,2017-03-10 14:53:50,2017-03-10 14:54:59,1,2.2526,1,N,237,237,3,3.0,0.0,0.5,0.0,0.0,0.3,3.8,1.15
1,2017-03-10 14:53:50,2017-03-10 15:13:58,1,4.827,1,N,230,238,1,14.5,0.0,0.5,1.5,0.0,0.3,16.8,20.133333333333333
1,2017-03-10 14:53:50,2017-03-10 15:53:06,1,27.6748,2,N,161,132,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,59.26666666666666
2,2017-03-10 14:53:50,2017-03-10 15:02:04,1,1.89862,1,N,233,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.233333333333334
2,2017-03-10 14:53:50,2017-03-10 15:04:24,3,2.10779,1,N,162,100,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,10.566666666666666
2,2017-03-10 14:53:51,2017-03-10 15:04:41,1,2.02734,1,N,141,161,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,10.833333333333336
2,2017-03-10 14:53:52,2017-03-10 14:59:10,5,1.1745700000000001,1,N,68,100,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,5.3
2,2017-03-10 14:53:52,2017-03-10 15:12:18,1,2.59049,1,N,43,141,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,18.433333333333334
2,2017-03-10 14:53:52,2017-03-10 15:37:41,1,32.019099999999995,3,N,87,1,1,73.5,0.0,0.0,18.36,18.0,0.3,110.16,43.81666666666667
2,2017-03-10 14:53:52,2017-03-10 15:21:24,2,7.0796,1,N,249,236,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75,27.53333333333333
1,2017-03-10 14:53:53,2017-03-10 15:10:04,1,3.8616,1,N,43,166,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,16.183333333333334
1,2017-03-10 14:53:53,2017-03-10 15:00:19,1,0.9654,1,N,148,4,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.433333333333334
1,2017-03-10 14:53:53,2017-03-10 15:02:32,1,2.4135,1,N,162,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,8.65
2,2017-03-10 14:53:53,2017-03-10 15:08:27,2,2.71921,1,N,68,237,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,14.566666666666665
2,2017-03-10 14:53:53,2017-03-10 15:07:13,1,2.18824,1,N,238,151,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,13.333333333333336
2,2017-03-10 14:53:53,2017-03-10 15:14:47,3,4.537380000000001,1,N,142,262,1,15.0,0.0,0.5,1.0,0.0,0.3,16.8,20.9
2,2017-03-10 14:53:53,2017-03-10 15:04:36,1,3.26627,1,N,74,262,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,10.716666666666667
2,2017-03-10 14:53:53,2017-03-10 15:02:49,5,1.80208,1,N,237,229,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,8.933333333333334
2,2017-03-10 14:53:53,2017-03-10 15:00:34,2,1.1745700000000001,1,N,236,263,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,6.683333333333334
2,2017-03-10 14:53:53,2017-03-10 15:09:48,6,3.5719800000000004,1,N,162,143,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,15.916666666666668
1,2017-03-10 14:53:54,2017-03-10 14:55:52,2,0.8045,1,N,170,170,1,3.5,0.0,0.5,0.01,0.0,0.3,4.31,1.9666666666666668
1,2017-03-10 14:53:54,2017-03-10 14:56:17,1,0.8045,1,N,170,233,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,2.3833333333333333
1,2017-03-10 14:53:55,2017-03-10 15:12:03,1,2.5744,1,N,107,164,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0,18.133333333333333
1,2017-03-10 14:53:55,2017-03-10 15:57:46,2,42.4776,1,N,132,259,2,76.5,0.0,0.5,0.0,9.89,0.3,87.19,63.85000000000001
2,2017-03-10 14:53:55,2017-03-10 14:57:48,2,1.41592,1,N,41,42,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,3.8833333333333337
2,2017-03-10 14:53:56,2017-03-10 15:01:33,5,1.4641899999999999,1,N,107,113,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,7.616666666666667
2,2017-03-10 14:53:56,2017-03-10 15:32:10,6,25.87272,3,N,261,1,1,64.0,0.0,0.0,7.0,15.5,0.3,86.8,38.23333333333333
2,2017-03-10 14:53:56,2017-03-10 15:04:04,1,2.7513900000000002,1,N,162,113,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,10.133333333333333
1,2017-03-10 14:53:57,2017-03-10 14:59:15,1,1.4481,1,N,262,141,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.3
1,2017-03-10 14:53:57,2017-03-10 15:10:34,2,2.8962,1,N,230,237,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,16.616666666666667
1,2017-03-10 14:53:57,2017-03-10 15:17:36,1,4.827,1,N,238,140,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,23.65
2,2017-03-10 14:53:57,2017-03-10 15:06:17,1,1.7699,1,N,170,163,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,12.333333333333336
2,2017-03-10 14:53:57,2017-03-10 15:03:48,1,2.1560599999999996,1,N,143,238,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,9.85
2,2017-03-10 14:53:57,2017-03-10 15:01:28,1,1.2872,1,N,170,162,1,6.5,0.0,0.5,1.25,0.0,0.3,8.55,7.5166666666666675
2,2017-03-10 14:53:57,2017-03-10 15:10:11,1,3.42717,1,N,236,163,1,12.0,0.0,0.5,3.84,0.0,0.3,16.64,16.233333333333334
1,2017-03-10 14:53:58,2017-03-10 15:02:11,3,1.609,1,N,238,239,1,7.0,0.0,0.5,3.0,0.0,0.3,10.8,8.216666666666667
1,2017-03-10 14:53:58,2017-03-10 15:36:01,1,18.8253,1,N,264,264,1,38.5,0.0,0.5,5.0,0.0,0.3,44.3,42.05
1,2017-03-10 14:53:58,2017-03-10 15:08:37,1,1.7699,1,N,236,140,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,14.65
1,2017-03-10 14:53:58,2017-03-10 15:18:58,4,5.7924,1,N,163,24,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95,25.0
1,2017-03-10 14:53:58,2017-03-10 15:03:17,1,4.827,1,N,65,211,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,9.316666666666666
