VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-03-10 14:54:08,2017-03-10 15:10:02,1,1.5,1,N,161,161,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:54:08,2017-03-10 15:02:06,1,1.11,1,N,140,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:54:08,2017-03-10 15:06:09,4,1.71,1,N,237,236,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-03-10 14:54:08,2017-03-10 15:06:39,5,1.96,1,N,236,162,1,10.5,0.0,0.5,1.5,0.0,0.3,12.8
2,2017-03-10 14:54:08,2017-03-10 15:21:09,1,10.13,1,N,132,198,1,31.5,0.0,0.5,5.0,0.0,0.3,37.3
2,2017-03-10 14:54:08,2017-03-10 15:43:08,1,11.22,1,N,142,138,1,41.5,0.0,0.5,11.96,5.54,0.3,59.8
2,2017-03-10 14:54:08,2017-03-10 15:05:18,1,0.65,1,N,186,48,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0
1,2017-03-10 14:54:09,2017-03-10 15:18:59,1,4.5,1,N,148,106,1,18.5,0.0,0.5,1.5,0.0,0.3,20.8
1,2017-03-10 14:54:09,2017-03-10 15:03:23,1,1.5,1,N,161,237,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:54:09,2017-03-10 14:58:12,1,0.35,1,N,162,162,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 14:54:09,2017-03-10 15:36:11,5,11.16,1,N,100,47,2,38.5,0.0,0.5,0.0,0.0,0.3,39.3
1,2017-03-10 14:54:10,2017-03-10 15:54:00,1,18.1,2,N,132,137,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
1,2017-03-10 14:54:10,2017-03-10 15:04:45,1,1.0,1,N,170,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:54:10,2017-03-10 15:04:27,1,1.3,1,N,237,170,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-03-10 14:54:10,2017-03-10 15:03:29,3,1.63,1,N,170,114,1,8.5,0.0,0.5,1.4,0.0,0.3,10.7
2,2017-03-10 14:54:10,2017-03-10 15:07:17,1,1.33,1,N,234,79,1,9.5,0.0,0.5,0.5,0.0,0.3,10.8
2,2017-03-10 14:54:10,2017-03-10 15:01:15,1,0.81,1,N,238,239,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-03-10 14:54:11,2017-03-10 15:40:45,1,15.9,1,N,132,112,1,47.0,0.0,0.5,11.95,0.0,0.3,59.75
2,2017-03-10 14:54:11,2017-03-10 15:07:17,1,2.59,1,N,238,143,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:54:11,2017-03-10 15:11:40,1,1.61,1,N,163,186,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:54:11,2017-03-10 15:02:03,5,0.84,1,N,249,211,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 14:54:12,2017-03-10 15:20:38,1,3.6,1,N,170,151,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
1,2017-03-10 14:54:12,2017-03-10 15:08:52,1,2.5,1,N,211,144,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 14:54:12,2017-03-10 15:22:10,1,8.4,1,N,237,243,2,29.5,0.0,0.5,0.0,0.0,0.3,30.3
2,2017-03-10 14:54:12,2017-03-10 15:19:30,1,3.97,1,N,186,43,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2017-03-10 14:54:12,2017-03-10 15:18:03,5,3.71,1,N,162,74,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
1,2017-03-10 14:54:13,2017-03-10 15:24:50,1,9.4,1,N,138,236,1,31.0,0.0,0.5,9.3,5.54,0.3,46.64
1,2017-03-10 14:54:13,2017-03-10 15:07:19,1,1.7,1,N,79,231,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-03-10 14:54:13,2017-03-10 15:05:39,1,1.0,1,N,249,79,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-03-10 14:54:13,2017-03-10 15:03:37,1,1.46,1,N,229,140,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-03-10 14:54:14,2017-03-10 15:16:14,1,3.0,1,N,161,75,1,15.0,0.0,0.5,4.7,0.0,0.3,20.5
2,2017-03-10 14:54:14,2017-03-10 15:02:47,2,0.99,1,N,141,236,1,7.0,0.0,0.5,0.85,0.0,0.3,8.65
2,2017-03-10 14:54:14,2017-03-10 15:27:30,5,8.74,1,N,263,243,1,31.0,0.0,0.5,3.18,0.0,0.3,34.98
2,2017-03-10 14:54:14,2017-03-10 15:17:03,2,2.63,1,N,237,48,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2017-03-10 14:54:14,2017-03-10 14:59:00,1,0.65,1,N,263,236,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
2,2017-03-10 14:54:14,2017-03-10 15:02:37,1,0.76,1,N,107,164,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
1,2017-03-10 14:54:15,2017-03-10 15:00:41,1,0.8,1,N,143,238,1,6.0,0.0,0.5,1.5,0.0,0.3,8.3
2,2017-03-10 14:54:15,2017-03-10 15:20:02,1,3.85,1,N,161,74,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2017-03-10 14:54:15,2017-03-10 15:04:53,1,0.92,1,N,234,100,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-03-10 14:54:15,2017-03-10 15:04:39,6,0.96,1,N,262,236,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-03-10 14:54:15,2017-03-10 14:57:51,1,0.58,1,N,264,264,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 14:54:16,2017-03-10 15:16:03,1,3.8,1,N,261,230,1,16.0,0.0,0.5,10.0,0.0,0.3,26.8
2,2017-03-10 14:54:16,2017-03-10 15:03:33,1,1.39,1,N,239,151,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:54:16,2017-03-10 15:24:59,1,11.98,1,N,138,163,1,36.0,0.0,0.5,4.0,5.54,0.3,46.34
1,2017-03-10 14:54:17,2017-03-10 15:11:12,1,1.5,1,N,264,237,1,11.5,0.0,0.5,1.23,0.0,0.3,13.53
1,2017-03-10 14:54:17,2017-03-10 14:57:33,1,0.5,1,N,79,79,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2017-03-10 14:54:17,2017-03-10 15:01:47,1,1.3,1,N,237,141,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:54:17,2017-03-10 15:13:45,1,1.3,1,N,161,186,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-03-10 14:54:17,2017-03-10 15:11:38,1,1.6,1,N,186,162,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2017-03-10 14:54:17,2017-03-10 15:20:38,1,8.45,1,N,138,161,1,28.0,0.0,0.5,6.87,5.54,0.3,41.21
1,2017-03-10 14:54:18,2017-03-10 15:10:36,1,2.1,1,N,236,142,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 14:54:18,2017-03-10 15:01:32,1,1.2,1,N,141,140,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
1,2017-03-10 14:54:18,2017-03-10 14:58:54,1,0.5,1,N,161,163,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2017-03-10 14:54:18,2017-03-10 15:05:31,1,2.31,1,N,261,249,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 14:54:18,2017-03-10 15:02:45,1,0.92,1,N,230,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 14:54:19,2017-03-10 15:14:43,1,2.5,1,N,140,164,1,14.0,0.0,0.5,3.0,0.0,0.3,17.8
1,2017-03-10 14:54:19,2017-03-10 14:57:15,1,0.7,1,N,237,43,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 14:54:19,2017-03-10 15:07:17,1,2.25,1,N,231,90,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2017-03-10 14:54:19,2017-03-10 15:12:14,1,1.66,1,N,161,141,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1,2017-03-10 14:54:20,2017-03-10 15:39:11,2,17.6,2,N,132,162,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-03-10 14:54:20,2017-03-10 15:05:40,2,1.71,1,N,140,233,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:54:20,2017-03-10 14:56:19,1,0.48,1,N,141,141,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
1,2017-03-10 14:54:21,2017-03-10 14:57:19,1,0.7,1,N,239,142,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2017-03-10 14:54:21,2017-03-10 15:30:13,2,10.9,1,N,48,138,1,36.0,0.0,0.5,5.0,5.54,0.3,47.34
1,2017-03-10 14:54:21,2017-03-10 15:06:32,2,1.4,1,N,262,236,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
2,2017-03-10 14:54:21,2017-03-10 14:58:56,3,0.53,1,N,238,151,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 14:54:22,2017-03-10 15:30:11,1,15.3,3,N,144,1,1,62.0,0.0,0.0,14.95,12.65,0.3,89.9
1,2017-03-10 14:54:22,2017-03-10 15:07:44,2,1.7,1,N,237,100,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:54:22,2017-03-10 15:04:15,1,0.9,1,N,264,264,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
1,2017-03-10 14:54:22,2017-03-10 15:26:44,1,4.2,1,N,186,263,1,21.0,0.0,0.5,4.35,0.0,0.3,26.15
2,2017-03-10 14:54:22,2017-03-10 15:00:10,1,1.46,1,N,231,249,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-03-10 14:54:23,2017-03-10 14:57:26,1,0.5,1,N,75,75,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-03-10 14:54:23,2017-03-10 15:12:12,2,2.2,1,N,107,237,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
1,2017-03-10 14:54:23,2017-03-10 15:04:10,2,0.6,1,N,236,263,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2017-03-10 14:54:23,2017-03-10 15:06:41,4,0.9,1,N,186,48,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:54:23,2017-03-10 15:06:43,1,1.25,1,N,262,236,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-03-10 14:54:23,2017-03-10 15:17:48,1,3.1,1,N,163,249,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8
2,2017-03-10 14:54:23,2017-03-10 14:55:54,1,0.5,1,N,230,48,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2017-03-10 14:54:23,2017-03-10 15:03:18,2,0.91,1,N,237,236,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 14:54:23,2017-03-10 15:18:03,1,2.89,1,N,158,163,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
1,2017-03-10 14:54:24,2017-03-10 15:01:44,1,1.1,1,N,43,163,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:54:24,2017-03-10 15:05:13,2,1.3,1,N,43,142,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2017-03-10 14:54:24,2017-03-10 14:59:14,1,0.49,1,N,264,264,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2017-03-10 14:54:24,2017-03-10 15:39:23,5,11.1,1,N,138,189,1,39.0,0.0,0.5,9.95,0.0,0.3,49.75
2,2017-03-10 14:54:24,2017-03-10 15:14:16,1,2.51,1,N,234,237,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2017-03-10 14:54:24,2017-03-10 15:57:18,2,20.03,2,N,186,132,1,52.0,0.0,0.5,5.8,5.54,0.3,64.14
2,2017-03-10 14:54:24,2017-03-10 14:59:49,5,0.73,1,N,113,158,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2017-03-10 14:54:25,2017-03-10 15:11:22,1,6.0,1,N,231,137,1,20.5,0.0,0.5,5.3,0.0,0.3,26.6
1,2017-03-10 14:54:25,2017-03-10 14:57:10,1,0.1,1,N,164,164,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
1,2017-03-10 14:54:25,2017-03-10 15:09:22,1,2.2,1,N,161,263,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,2017-03-10 14:54:25,2017-03-10 15:12:40,1,1.9,1,N,211,4,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 14:54:26,2017-03-10 15:11:57,1,2.7,1,N,161,238,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1,2017-03-10 14:54:26,2017-03-10 15:00:28,1,1.5,1,N,238,166,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2017-03-10 14:54:26,2017-03-10 15:01:37,1,0.3,1,N,141,140,3,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-03-10 14:54:26,2017-03-10 15:06:22,1,1.26,1,N,50,161,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2017-03-10 14:54:27,2017-03-10 15:14:43,2,2.6,1,N,143,140,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2017-03-10 14:54:27,2017-03-10 14:58:35,1,0.8,1,N,142,238,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-03-10 14:54:27,2017-03-10 15:06:13,1,1.63,1,N,236,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:54:27,2017-03-10 15:13:20,4,1.3,1,N,163,230,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:54:27,2017-03-10 15:00:09,1,0.73,1,N,237,43,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 14:54:28,2017-03-10 15:19:53,1,3.8,1,N,236,246,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2017-03-10 14:54:28,2017-03-10 15:18:55,3,11.58,1,N,162,138,1,32.5,0.0,0.5,7.77,5.54,0.3,46.61
2,2017-03-10 14:54:28,2017-03-10 15:06:12,1,1.31,1,N,238,236,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 14:54:28,2017-03-10 15:03:31,1,0.97,1,N,237,162,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
1,2017-03-10 14:54:29,2017-03-10 15:07:34,1,1.7,1,N,143,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:54:29,2017-03-10 15:19:42,2,10.0,1,N,107,138,2,30.5,0.0,0.5,0.0,5.54,0.3,36.84
1,2017-03-10 14:54:29,2017-03-10 14:57:09,1,0.2,1,N,264,264,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 14:54:29,2017-03-10 15:03:04,1,1.1,1,N,142,238,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-03-10 14:54:29,2017-03-10 15:01:23,1,1.2,1,N,163,170,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
2,2017-03-10 14:54:29,2017-03-10 15:03:06,3,1.19,1,N,33,54,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:54:29,2017-03-10 15:38:36,2,17.4,2,N,132,170,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:54:29,2017-03-10 15:05:26,2,1.31,1,N,163,162,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 14:54:29,2017-03-10 15:03:43,3,1.63,1,N,68,114,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 14:54:29,2017-03-10 15:06:45,1,1.66,1,N,50,237,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:54:29,2017-03-10 15:00:08,5,0.91,1,N,142,239,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 14:54:30,2017-03-10 15:14:13,3,3.3,1,N,140,74,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2017-03-10 14:54:30,2017-03-10 15:11:25,2,2.1,1,N,236,238,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2017-03-10 14:54:30,2017-03-10 15:15:17,1,3.4,1,N,90,87,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
2,2017-03-10 14:54:30,2017-03-10 14:57:02,1,0.33,1,N,141,140,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2017-03-10 14:54:30,2017-03-10 15:10:48,1,2.66,1,N,239,100,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
1,2017-03-10 14:54:31,2017-03-10 15:03:08,1,0.9,1,Y,79,144,1,7.0,0.0,0.5,4.0,0.0,0.3,11.8
1,2017-03-10 14:54:31,2017-03-10 15:00:30,1,0.4,1,N,263,262,1,5.5,0.0,0.5,0.75,0.0,0.3,7.05
2,2017-03-10 14:54:31,2017-03-10 15:03:48,2,0.69,1,N,161,141,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-03-10 14:54:32,2017-03-10 15:07:06,2,2.9,1,N,148,87,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2017-03-10 14:54:32,2017-03-10 14:58:17,3,0.7,1,N,107,79,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2017-03-10 14:54:32,2017-03-10 14:58:20,1,0.4,1,N,141,141,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 14:54:32,2017-03-10 15:02:56,1,1.1,1,N,113,164,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:54:32,2017-03-10 15:05:18,1,2.19,1,N,48,239,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2017-03-10 14:54:33,2017-03-10 15:35:50,1,6.1,1,N,237,231,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
1,2017-03-10 14:54:33,2017-03-10 15:00:52,1,0.7,1,N,162,164,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-03-10 14:54:34,2017-03-10 15:00:36,1,0.9,1,N,162,107,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2017-03-10 14:54:34,2017-03-10 15:19:18,1,3.4,1,N,45,161,1,17.5,0.0,0.5,7.0,0.0,0.3,25.3
2,2017-03-10 14:54:34,2017-03-10 14:59:14,1,0.58,1,N,186,164,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 14:54:35,2017-03-10 15:03:02,1,1.0,1,N,262,141,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:54:35,2017-03-10 14:57:57,1,0.6,1,N,142,230,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 14:54:35,2017-03-10 15:13:34,2,6.29,1,N,170,42,1,20.5,0.0,0.5,3.5,0.0,0.3,24.8
2,2017-03-10 14:54:35,2017-03-10 15:08:44,1,2.21,1,N,170,144,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2017-03-10 14:54:36,2017-03-10 15:00:04,1,0.7,1,N,233,229,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-03-10 14:54:36,2017-03-10 15:05:13,1,1.8,1,N,162,262,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
1,2017-03-10 14:54:37,2017-03-10 15:02:45,2,1.1,1,N,231,13,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:54:37,2017-03-10 15:01:53,1,0.9,1,N,161,170,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4
1,2017-03-10 14:54:37,2017-03-10 15:03:31,1,1.2,1,N,262,75,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2017-03-10 14:54:37,2017-03-10 15:08:10,1,2.3,1,N,230,107,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 14:54:37,2017-03-10 15:18:27,1,3.71,1,N,162,45,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2017-03-10 14:54:37,2017-03-11 14:27:16,1,1.62,1,N,170,230,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-03-10 14:54:37,2017-03-10 14:56:09,1,0.33,1,N,24,166,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 14:54:38,2017-03-10 15:00:20,1,1.0,1,N,48,68,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-03-10 14:54:38,2017-03-10 15:00:49,1,0.7,1,N,141,140,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 14:54:39,2017-03-10 15:08:50,1,2.0,1,N,231,90,1,11.0,0.0,0.5,1.2,0.0,0.3,13.0
1,2017-03-10 14:54:39,2017-03-10 15:14:36,1,2.6,1,N,151,237,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
2,2017-03-10 14:54:39,2017-03-10 15:39:08,1,19.74,2,N,132,140,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:54:39,2017-03-10 15:05:45,6,2.06,1,N,234,231,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
1,2017-03-10 14:54:40,2017-03-10 14:57:16,1,0.2,1,N,143,142,1,3.5,0.0,0.5,0.01,0.0,0.3,4.31
1,2017-03-10 14:54:40,2017-03-10 15:00:43,1,0.9,1,N,114,79,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
1,2017-03-10 14:54:40,2017-03-10 15:20:27,1,8.7,1,N,138,256,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55
2,2017-03-10 14:54:40,2017-03-10 15:12:34,1,2.12,1,N,162,143,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-03-10 14:54:40,2017-03-10 15:02:26,1,1.41,1,N,239,230,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 14:54:40,2017-03-10 15:16:13,3,1.39,1,N,233,100,1,13.5,0.0,0.5,4.29,0.0,0.3,18.59
2,2017-03-10 14:54:40,2017-03-10 15:09:20,1,1.94,1,N,143,151,1,11.0,0.0,0.5,1.1,0.0,0.3,12.9
2,2017-03-10 14:54:40,2017-03-10 14:57:17,1,0.48,1,N,79,79,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2017-03-10 14:54:41,2017-03-10 15:03:21,1,1.33,1,N,161,234,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 14:54:41,2017-03-10 15:10:06,1,1.76,1,N,237,142,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2017-03-10 14:54:41,2017-03-10 15:09:21,1,2.18,1,N,263,41,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:54:41,2017-03-10 15:56:35,2,12.25,1,N,50,91,1,49.0,0.0,0.5,16.6,5.54,0.3,71.94
1,2017-03-10 14:54:42,2017-03-10 15:14:53,2,3.6,3,N,140,224,4,34.5,0.0,0.0,0.0,0.0,0.3,34.8
1,2017-03-10 14:54:42,2017-03-10 14:56:45,1,0.4,1,N,107,107,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-03-10 14:54:42,2017-03-10 15:16:47,1,2.4,1,N,238,263,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2017-03-10 14:54:42,2017-03-10 15:12:02,6,3.65,1,N,236,162,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2017-03-10 14:54:42,2017-03-10 14:59:03,3,0.71,1,N,141,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:54:42,2017-03-10 14:59:03,3,0.71,1,N,141,237,3,-5.0,0.0,-0.5,0.0,0.0,-0.3,-5.8
1,2017-03-10 14:54:43,2017-03-10 14:58:08,2,0.2,1,N,140,141,1,4.0,0.0,0.5,0.48,0.0,0.3,5.28
1,2017-03-10 14:54:43,2017-03-10 15:00:08,1,0.7,1,N,234,79,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-03-10 14:54:43,2017-03-10 15:18:22,2,2.5,1,N,186,141,1,15.5,0.0,0.5,4.85,0.0,0.3,21.15
1,2017-03-10 14:54:43,2017-03-10 15:03:39,4,1.0,1,N,230,164,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:54:43,2017-03-10 15:00:08,1,0.8,1,N,162,237,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2017-03-10 14:54:43,2017-03-10 15:06:54,1,1.63,1,N,90,230,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-03-10 14:54:43,2017-03-10 15:04:36,2,0.78,1,N,162,161,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
2,2017-03-10 14:54:43,2017-03-10 15:05:15,2,2.19,1,N,231,107,1,10.0,0.0,0.5,2.16,0.0,0.3,14.91
1,2017-03-10 14:54:44,2017-03-10 15:17:16,3,3.4,1,N,164,87,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
2,2017-03-10 14:54:44,2017-03-10 15:39:54,1,22.12,2,N,132,87,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:54:44,2017-03-10 15:10:40,1,1.64,1,N,263,239,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:54:44,2017-03-10 15:42:51,1,13.28,1,N,132,189,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96
2,2017-03-10 14:54:44,2017-03-10 15:06:29,4,4.46,1,N,75,137,1,14.5,0.0,0.5,1.0,0.0,0.3,16.3
2,2017-03-10 14:54:44,2017-03-10 15:12:10,4,1.92,1,N,230,246,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2017-03-10 14:54:44,2017-03-10 15:07:15,5,2.03,1,N,140,161,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2017-03-10 14:54:44,2017-03-10 15:12:30,1,2.55,1,N,237,246,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
1,2017-03-10 14:54:45,2017-03-10 15:03:08,1,0.9,1,N,229,161,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-03-10 14:54:45,2017-03-10 15:02:10,1,0.5,1,N,142,143,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-03-10 14:54:45,2017-03-10 14:57:55,1,0.5,1,N,50,48,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
2,2017-03-10 14:54:45,2017-03-10 15:10:37,5,1.75,1,N,162,237,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 14:54:46,2017-03-10 15:59:12,1,24.68,1,N,132,200,1,68.0,0.0,0.5,18.58,5.54,0.3,92.92
1,2017-03-10 14:54:47,2017-03-10 15:00:02,1,0.8,1,N,41,42,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
